Epoch,TrainLoss,ValLoss
1,0.4083824100646567,0.6520309342278374
2,0.2712914483185778,0.5578089442518023
3,0.2496211125337063,0.5043684422969819
4,0.23809127279735626,0.47173691789309186
5,0.22880944316374494,0.48887623151143395
6,0.21939941551140013,0.475075845585929
7,0.20754716751423288,0.4570514291524887
8,0.1959902505449792,0.4517944713433584
9,0.18598846044946224,0.43963140845298765
10,0.17931879097793965,0.38541577723291187
11,0.1742159366766189,0.3456938356161118
12,0.16968842286695826,0.39353953931066726
13,0.16636596485338312,0.4045437223381466
14,0.16359112134322207,0.3738474412096871
15,0.16042497571795544,0.4064753744337294
16,0.15892457145642727,0.3659727692604065
17,0.15584766155386226,0.4366932620604833
18,0.154046394247958,0.36286743150817025
19,0.1518197129381464,0.37388150990009306
20,0.14991666015950925,0.3441738850540585
21,0.14813497781436494,0.3654412438472112
22,0.14651350130109078,0.38265973230202993
23,0.14482382074632544,0.3693696270386378
24,0.14427426088839135,0.36727117664284176
25,0.14236825181448715,0.3903239627679189
26,0.1420042421668768,0.3726394746038649
27,0.14007065980199804,0.3394894649585088
28,0.13966240436631314,0.32559798293643527
29,0.13761716910657731,0.3245140608814028
30,0.1368813498460866,0.32107812894715204
31,0.13670405198601968,0.3354756560590532
32,0.1356380953592189,0.34281543890635174
33,0.13481827436926516,0.36727684338887534
34,0.13440634599549972,0.36869997382164
35,0.13336030754478687,0.34330303271611534
36,0.1324391892932831,0.3296454323662652
37,0.1316215510063983,0.3520700375239054
38,0.13109091811991752,0.3377090639538235
39,0.13006015740176466,0.3260745157798131
40,0.129459318328411,0.34328775968816544
41,0.12872313795254586,0.33423169520166185
42,0.12793758923703052,0.3325519402821859
43,0.12779063525352072,0.33053870333565605
44,0.12762284595915613,0.3348471416367425
45,0.1267640544696057,0.31896126800113256
46,0.126026821263293,0.3255579991473092
47,0.12578864177649327,0.35643266240755717
48,0.12485009439765139,0.34347540338834126
49,0.12428161382992217,0.3661296013328764
50,0.1232601459276803,0.3198335081338882
51,0.12322230605368918,0.35666903654734294
52,0.1229921846075895,0.32472034725877974
53,0.12252253761633913,0.33944603900114695
54,0.12180780262706127,0.3036659141381582
55,0.1211941205361422,0.3289020819796456
56,0.12066709761448363,0.310785464114613
57,0.12072416066013753,0.3361676034000185
58,0.12002381460463747,0.31569548977745904
59,0.11913587145031766,0.3453464878929986
60,0.1197332990692651,0.3340322580602434
61,0.11957611480450377,0.3496293975247277
62,0.11792388142264904,0.352432938085662
63,0.11854252286572406,0.3456675496366289
64,0.1176811990902779,0.35023251606358424
65,0.11727281636063089,0.34585974315802254
66,0.11745495729623957,0.32525668409135605
67,0.11675063084731711,0.3377487106455697
68,0.11635189483615946,0.3347177800205019
69,0.11608752081210309,0.3336948619948493
70,0.11584868884467064,0.34819308155112794
71,0.11561523643421366,0.3425181210041046
72,0.1149665272220018,0.3419089615345001
73,0.11477319559359804,0.32981852259900835
74,0.1146159614733559,0.36947213543785945
75,0.1146347675313975,0.36177947786119247
76,0.1136835394625334,0.34697673386997646
77,0.1139813336603185,0.32725042667653825
78,0.11300770244858366,0.37329507635699377
79,0.1130998117175508,0.32942117353280387
80,0.11336567217206701,0.33760239250130125
81,0.11233792537228858,0.3362903979089525
82,0.11210891311155989,0.3433556957377328
83,0.11202820271570632,0.41290009154213797
84,0.11170976593139324,0.3750165628062354
85,0.11143386264906284,0.3717861215273539
86,0.11139543996529376,0.35413829220665827
87,0.11046236123334854,0.3397395021385617
88,0.11095196440657402,0.368192924062411
89,0.10966574170805038,0.35445759296417234
90,0.11083833405629118,0.35641790595319534
91,0.11002122915964177,0.38038839432928295
92,0.10997414711783542,0.34610701402028404
93,0.10934239855789124,0.3439959625403086
94,0.10917276231215355,0.3533729364474614
95,0.10910385573639515,0.36393339071008896
96,0.10879840139061847,0.313745226793819
97,0.10912247616401378,0.3671450548701816
98,0.10836107264015268,0.3496996174256007
99,0.10806673812739392,0.35613792240619657
100,0.10763486569866221,0.3497636997037464
