Epoch,TrainLoss,ValLoss
1,0.16158942068750795,0.24140912121118502
2,0.10620302308250118,0.2041673921914988
3,0.09267587512731552,0.19915926595066868
4,0.08522173605255179,0.18982218431178913
5,0.07963921693531242,0.19089754514916
6,0.07518095573460734,0.19609358525553414
7,0.07089711125638033,0.18765474786592085
8,0.06695992419043102,0.18425325494866038
9,0.06319916798053561,0.20134598727143088
10,0.059830807693101264,0.19459245561860328
11,0.05618445148339143,0.21179420067820437
12,0.053153555014648954,0.20286946154611055
13,0.050233638367137394,0.20679864062126294
14,0.04815608879198899,0.2088817905548007
15,0.046006905206957376,0.19647741352402887
16,0.0438703290916778,0.2069817831696466
17,0.042247196488283775,0.20126944797676663
18,0.0405953767935972,0.20692292288985364
19,0.03917638375549703,0.20055433224106944
20,0.03797055108321679,0.20868824058493904
21,0.03661090000658422,0.19939681541088017
22,0.03556807023045179,0.19517200578783833
23,0.03457252697364704,0.19819385315789734
24,0.03388759046792984,0.19909069340589436
25,0.032860230896118524,0.20020697439132734
26,0.03211782549482745,0.2001506544129793
27,0.03154188119680495,0.20508747461230256
28,0.03068389982186459,0.1969224737827168
29,0.03018161271874969,0.20182658610648888
30,0.02959918638540281,0.19122851293447407
31,0.028932109263700406,0.1940491904699525
32,0.028453739883529172,0.20286741991375767
33,0.02806506642215961,0.19331264859715172
34,0.02746061706865156,0.19764834607756415
35,0.02725147910013392,0.19780250881300415
36,0.02678142935037613,0.19606065576852755
37,0.02658132367037438,0.20036887464135192
38,0.026166593031706036,0.19418169194182686
39,0.025837344364137264,0.188471847841906
40,0.025592609293557503,0.191901792273965
41,0.025096438311644504,0.19788974211659544
42,0.02475350749855106,0.19288127401540445
43,0.024615775008459347,0.19225478051013725
44,0.024269728000099595,0.19103000971466996
45,0.024037849319142265,0.18199022408834722
46,0.023818675619927614,0.1854472442768341
47,0.02373639232403523,0.20306516490703405
48,0.02339192090203633,0.20694616038438884
49,0.02321133138360204,0.1965868864641633
50,0.02294652027052802,0.1918436735868454
51,0.022827712939800442,0.19512478833974795
52,0.02260186693354233,0.1919678713000098
53,0.02243945459659035,0.19788490201151648
54,0.02232501474586693,0.19182870814273523
55,0.022081079394430728,0.18833996632764505
56,0.021963904697347332,0.1980281014775121
57,0.021964887318176193,0.19470297978367918
58,0.02169976635156451,0.1875886319335117
59,0.021529753647140555,0.19701888793429664
60,0.02141674657327098,0.19277698390705642
61,0.021144970284925926,0.18918067060930785
62,0.02107406067284378,0.1978984547908916
63,0.020897250974903237,0.19851105296334556
64,0.020815647363259984,0.1998168574862702
65,0.020672735692681493,0.19341137052275414
66,0.020580492742561005,0.19351027853960215
67,0.020457183005842004,0.19829074847836828
68,0.020458093003646746,0.19116231469913972
69,0.020287718130527314,0.19298200655815212
70,0.020070045823986467,0.20223308891751046
71,0.020040690516297883,0.19627265944037325
72,0.019981940674620707,0.19865580059068147
73,0.019889467551901532,0.19988895762105321
74,0.019840032728137197,0.19555654394072156
75,0.01969867780603267,0.20583680358737014
76,0.019519236432136718,0.1999102423703948
77,0.019520286843180655,0.19708300329918085
78,0.019542579745521416,0.19790479592805685
79,0.01933144482003676,0.19987976862940676
80,0.019268920353135547,0.2029283803909324
81,0.019127977780393653,0.19946842259445854
82,0.01909340831476289,0.1951607597428699
83,0.019066076977430162,0.1891588568687439
84,0.01893960771125716,0.20415268024039823
85,0.01887647140066366,0.20196354614440784
86,0.018808103342716757,0.19375250956346823
87,0.018874462281127234,0.20347551343052886
88,0.018748130951378797,0.2040054330299067
89,0.018624019129453478,0.19837270417185718
90,0.018488681346580788,0.2055998723520789
91,0.018397499228248727,0.1962891811894816
92,0.018363822739873383,0.21551820202622302
93,0.018331639247166145,0.20626630114261493
94,0.01826006415727976,0.2100815987864206
95,0.018245764429102074,0.20313505343226498
96,0.01814442156134425,0.201127290725708
97,0.01816249819019356,0.20100939360468886
98,0.018008510607319908,0.20452297496241192
99,0.01792346789828829,0.20237272943175116
100,0.017920449416379672,0.20286918726078298
