Epoch,TrainLoss,ValLoss
1,0.44533863325376766,0.7120552527350049
2,0.2945455750903568,0.6014476799687674
3,0.2729523030487267,0.5404772148575894
4,0.26476348453276866,0.5586031391177066
5,0.25975061357021334,0.5617531316224919
6,0.25486687639275113,0.5474701482196187
7,0.25082392015972654,0.5620596360328586
8,0.2473626872977695,0.5754123240016228
9,0.24365491528768798,0.6305357072242471
10,0.23403684408278078,0.5733281353185343
11,0.2223903817904962,0.5723875948162966
12,0.21084273014519667,0.716390072259792
13,0.20378405532321414,0.6211870392394621
14,0.198767215899519,0.580010881950689
15,0.19460723488717466,0.5780168820259183
16,0.19162565244210733,0.518749067256617
17,0.19108898929647497,0.49348934895770497
18,0.18676563879928074,0.6596493228923442
19,0.1846833937071465,0.5427765222482903
20,0.18302160871995463,0.49940875311230504
21,0.18117456701961723,0.5739344788152118
22,0.18025627724222235,0.5895479747722315
23,0.17878950850383654,0.5694630800984627
24,0.17721967173589243,0.5106578351453294
25,0.1756866337479772,0.5031675003295721
26,0.17537602951397768,0.5481064662683842
27,0.17375423739085327,0.5798722138238508
28,0.1721416213222452,0.4733451961777931
29,0.1725963509566075,0.4834076796853265
30,0.17052586618307475,0.4727626817170964
31,0.16917910140913886,0.5174159490784933
32,0.16942381391654143,0.4340603046639021
33,0.16792223542123227,0.40735019986019577
34,0.1676437903094936,0.46159942725370096
35,0.16687984756521276,0.4430421861105187
36,0.16610065279780206,0.46868868102861005
37,0.16449530446851576,0.43967736356480175
38,0.16459308999615746,0.48054388477358706
39,0.16415116432550791,0.5033142604800158
40,0.16456641522613732,0.4368901956220006
41,0.16259836055137017,0.45364731654178264
42,0.16186734107700554,0.49561332963233773
43,0.16151290519817454,0.41833024385363554
44,0.16082852321702082,0.4640198398468106
45,0.1605309765081148,0.46121114631031834
46,0.16012046892900725,0.4150752972724826
47,0.1595583997868203,0.43061004544413367
48,0.15886980262962547,0.4008661435787068
49,0.15891578737142922,0.41674130877783133
50,0.15829655334756182,0.4277338458355083
51,0.15782673745541959,0.46615639571533646
52,0.1571601357814428,0.44972372748130973
53,0.15653016208796888,0.46645862314590186
54,0.15662048056318953,0.40785219260426453
55,0.156390492819451,0.4699552644823873
56,0.15572749029945682,0.43116901988206907
57,0.15581662260197304,0.4416617220917413
58,0.15502817091104146,0.45571458582268204
59,0.15420147059737024,0.4349029795374981
60,0.154580588195775,0.40710019684115123
61,0.15429142858531025,0.4133115012285321
62,0.15410025643335806,0.3917076802530954
63,0.15312742123732695,0.402871762250745
64,0.15273598360048757,0.39824460100295933
65,0.15313924599338222,0.3817489167978597
66,0.1527218385322674,0.4253051142359889
67,0.15249235992496077,0.42927763940289965
68,0.1519468820175609,0.39578318110732147
69,0.15207934564835315,0.4022988853759544
70,0.15178903204363745,0.384858462699624
71,0.15130457274011663,0.3678548890490865
72,0.1511828900189013,0.4246919491263323
73,0.15105587058776135,0.39980665958204936
74,0.1504321500256255,0.3934631947168084
75,0.15029643637103005,0.40059225053288217
76,0.14993200100756982,0.39489109502282255
77,0.1497054145545573,0.3916447949270869
78,0.14946898020602561,0.3656685244898463
79,0.14937758018841615,0.3918472819550093
80,0.14895544704553243,0.3974872515645138
81,0.14860749889064478,0.41705253928206687
82,0.14923779916118932,0.4013345151446586
83,0.14821580624258196,0.39243584559407346
84,0.14819811812123737,0.39635399122570836
85,0.14773616718279348,0.40500778375669966
86,0.1478616158301766,0.3958235871653224
87,0.14731180281252473,0.4156336659608885
88,0.14772685315157916,0.3630572151999141
89,0.14693346937765947,0.39177390378574994
90,0.14691550179913238,0.4026535832604697
91,0.14682919596498076,0.364770179917646
92,0.14674134270564929,0.38550486883451773
93,0.14709500497257388,0.33906253756478777
94,0.14610867500305175,0.38034878601861555
95,0.14621599538100732,0.37777785090513005
96,0.146121876988862,0.38614021207011023
97,0.14578836507893897,0.41920112489267836
98,0.14512820445202493,0.39343027285365173
99,0.14552893388915705,0.39940571577049966
100,0.14527080312773988,0.38388620178366817
